feature_index_zero_based,gxi_mean_absolute,ig_mean_absolute,gxi_rank_ascending,ig_rank_ascending,common_structural_zero
781,0,0,461,461,True
782,0,0,462,462,True
783,0.000364198960597,0.00114587694407,14676,14558,False
784,0.000431589229265,0.00145328964572,15092,15127,False
785,0,0,463,463,True
786,0,0,464,464,True
787,0,0,465,465,True
788,0,0,466,466,True
789,0,0,467,467,True
790,0,0,468,468,True
791,0,0,469,469,True
792,0,0,470,470,True
793,0,0,471,471,True
794,0,0,472,472,True
795,3.9052531065e-05,0.000139483774547,11933,11961,False
796,0,0,473,473,True
797,0,0,474,474,True
798,0,0,475,475,True
799,0.000304692337522,0.00104196835309,14339,14375,False
800,0.000420452357503,0.00142654555384,15032,15072,False
801,0,0,476,476,True
802,6.73471877235e-05,0.000229131052038,12293,12310,False
803,0.000969155866187,0.00330485473387,18157,18208,False
804,0,0,477,477,True
805,0.000556216575205,0.00188310979865,15969,16019,False
806,0.000407404935686,0.00136490119621,14947,14947,False
807,0.0007197856321,0.00233540334739,17106,16972,False
808,0,0,478,478,True
809,0.000101857091067,0.000340888655046,12706,12700,False
810,0,0,479,479,True
811,0,0,480,480,True
812,0.00196529366076,0.00676766829565,19584,19618,False
813,0.000134910471388,0.000544063688722,13081,13336,False
814,0.000342469546013,0.00114904739894,14562,14564,False
815,5.31509867869e-05,0.000157785732881,12104,12040,False
816,0,0,481,481,True
817,0,0,482,482,True
818,0,0,483,483,True
819,0,0,484,484,True
820,0,0,485,485,True
821,0.000420989235863,0.00151076633483,15034,15236,False
822,0,0,486,486,True
823,0,0,487,487,True
824,0,0,488,488,True
825,0,0,489,489,True
826,0,0,490,490,True
827,0,0,491,491,True
828,0.000307732232613,0.00125507928897,14353,14743,False
829,0,0,492,492,True
830,0.00118836853653,0.00391993112862,18677,18637,False
831,0,0,493,493,True
832,0,0,494,494,True
833,0.000782551011071,0.0026843235828,17443,17532,False
834,0,0,495,495,True
835,0,0,496,496,True
836,0,0,497,497,True
837,0,0,498,498,True
838,0,0,499,499,True
839,0,0,500,500,True
840,0,0,501,501,True
841,0,0,502,502,True
842,0.000643041334115,0.0020408378914,16653,16417,False
843,0,0,503,503,True
844,0,0,504,504,True
845,0.000765305419918,0.00261509232223,17364,17434,False
846,0.00184288911987,0.00593903847039,19498,19422,False
847,0,0,505,505,True
848,0,0,506,506,True
849,0,0,507,507,True
850,0,0,508,508,True
851,0.000676194031257,0.00233514257707,16857,16970,False
852,0,0,509,509,True
853,0,0,510,510,True
854,0,0,511,511,True
855,0,0,512,512,True
856,0,0,513,513,True
857,0,0,514,514,True
858,0.00231679179706,0.00793720036745,19755,19761,False
859,0,0,515,515,True
860,0,0,516,516,True
861,0,0,517,517,True
862,0.000468618352897,0.00156025285833,15334,15333,False
863,0.000523713359144,0.00184459460434,15728,15938,False
864,0,0,518,518,True
865,0.000806596013717,0.00264595332555,17548,17475,False
866,0.000768304569647,0.00268901442178,17373,17534,False
867,0,0,519,519,True
868,0,0,520,520,True
869,0,0,521,521,True
870,0,0,522,522,True
871,0.000776003289502,0.00262207444757,17411,17443,False
872,0.000550232478417,0.00192304234952,15922,16127,False
873,0,0,523,523,True
874,0,0,524,524,True
875,0,0,525,525,True
876,0,0,526,526,True
877,0,0,527,527,True
878,0.00269117555581,0.00917074270546,19826,19829,False
879,0.00137250474654,0.00450619310141,18989,18921,False
880,0,0,528,528,True
881,0,0,529,529,True
882,0.000543513917364,0.00184156699106,15870,15928,False
883,0,0,530,530,True
884,0,0,531,531,True
885,0,0,532,532,True
886,0.000169894236024,0.000587229907978,13421,13470,False
887,0.00290671386756,0.00993735622615,19853,19854,False
888,0,0,533,533,True
889,0.00102819665335,0.00333212199621,18331,18235,False
890,0,0,534,534,True
891,0.000580868159886,0.00204559159465,16180,16426,False
892,0.000254418089753,0.0008994890959,14050,14129,False
893,0,0,535,535,True
894,0,0,536,536,True
895,0,0,537,537,True
896,0.000315942219459,0.000977346324362,14395,14262,False
897,0,0,538,538,True
898,0.00012759132369,0.000341913255397,13000,12704,False
899,0.000499836634845,0.00165868143085,15556,15515,False
900,0.000952236296143,0.0031004997436,18110,18022,False
901,0,0,539,539,True
902,0.00204424629919,0.00692937895656,19644,19646,False
903,0.00175668625161,0.00594836240634,19415,19427,False
904,0,0,540,540,True
905,4.9390069762e-05,0.000165271558217,12057,12066,False
906,0,0,541,541,True
907,0,0,542,542,True
908,0,0,543,543,True
909,0,0,544,544,True
910,0.000125401726109,0.000453301065136,12979,13076,False
911,0,0,545,545,True
912,0,0,546,546,True
913,0.000231211379287,0.000760328781325,13886,13842,False
914,0,0,547,547,True
915,0,0,548,548,True
916,0,0,549,549,True
917,0,0,550,550,True
918,9.21410683077e-05,0.000332942174282,12598,12676,False
919,0,0,551,551,True
920,0,0,552,552,True
921,0.000254471931839,0.000977850053459,14051,14268,False
922,0,0,553,553,True
923,9.33855189942e-05,0.000351634284016,12610,12728,False
924,0,0,554,554,True
925,0,0,555,555,True
926,0,0,556,556,True
927,0,0,557,557,True
928,0,0,558,558,True
929,0,0,559,559,True
930,0,0,560,560,True
931,0,0,561,561,True
932,0,0,562,562,True
933,0,0,563,563,True
934,0,0,564,564,True
935,0,0,565,565,True
936,0,0,566,566,True
937,0,0,567,567,True
938,0,0,568,568,True
939,0,0,569,569,True
940,0,0,570,570,True
941,4.8613477702e-05,0.000146023943671,12044,11990,False
942,0,0,571,571,True
943,0,0,572,572,True
944,0.00032953909249,0.00108816137072,14472,14449,False
945,0.000267461495241,0.000884479784872,14127,14103,False
946,0.000514904269949,0.00172857334837,15661,15659,False
947,0.00241028168239,0.00788250193,19779,19756,False
948,0.000126090206322,0.00040337399696,12988,12926,False
949,0.000976127455942,0.00322875985876,18188,18147,False
950,0,0,573,573,True
951,0.000826877134386,0.00276082404889,17652,17618,False
952,0,0,574,574,True
953,0.000714952650014,0.00240662624128,17075,17095,False
954,0,0,575,575,True
955,0,0,576,576,True
956,0.000545080809388,0.00180935068056,15880,15865,False
957,0.000175690787728,0.000588235037867,13475,13473,False
958,0,0,577,577,True
959,0.000186940684216,0.000575303274672,13571,13434,False
960,0,0,578,578,True
961,8.82322347024e-05,0.00030147889629,12553,12576,False
962,0,0,579,579,True
963,0.000510522397235,0.00171496684197,15629,15630,False
964,0.000899749225937,0.00302231241949,17932,17929,False
965,0.00105304073077,0.00346911512315,18385,18339,False
966,0.00079177331645,0.00265501113608,17489,17489,False
967,0,0,580,580,True
968,0,0,581,581,True
969,0.000564037356526,0.00193740974646,16031,16166,False
970,0,0,582,582,True
971,0.00046539993491,0.00151880597696,15319,15251,False
972,0,0,583,583,True
973,0.000661305733956,0.00217199278995,16771,16675,False
974,0,0,584,584,True
975,0,0,585,585,True
976,0.000799532048404,0.00269575649872,17523,17542,False
977,0,0,586,586,True
978,0.000888980401214,0.00295506231487,17900,17856,False
979,0,0,587,587,True
980,0.000590943847783,0.00199393858202,16260,16303,False
981,0,0,588,588,True
982,0,0,589,589,True
983,0,0,590,590,True
984,0,0,591,591,True
985,0,0,592,592,True
986,0,0,593,593,True
987,0,0,594,594,True
988,0.00104480143636,0.00349558307789,18366,18359,False
989,0,0,595,595,True
990,0.000323904445395,0.00101165624801,14436,14332,False
991,0,0,596,596,True
992,0,0,597,597,True
993,0,0,598,598,True
994,0.00124011433218,0.00437257997692,18768,18868,False
995,0,0,599,599,True
996,5.10952486366e-05,0.00018005068705,12076,12123,False
997,0.000794728461187,0.00265421066433,17502,17487,False
998,0,0,600,600,True
999,0,0,601,601,True
1000,0,0,602,602,True
1001,0,0,603,603,True
1002,0.000605902983807,0.00206778408028,16382,16464,False
1003,0.000730697938707,0.00251118722372,17171,17282,False
1004,0.00128919235431,0.00437258370221,18855,18869,False
1005,0,0,604,604,True
1006,6.18708872935e-05,0.000213824954699,12214,12249,False
1007,7.82972638262e-05,0.00024691503495,12416,12373,False
1008,0,0,605,605,True
1009,0,0,606,606,True
1010,0.00165148009546,0.00567252142355,19315,19339,False
1011,0.000696067640092,0.0023562524002,16970,17003,False
1012,0.000407069834182,0.00135188258719,14944,14920,False
1013,5.52894998691e-05,0.000189847909496,12133,12165,False
1014,0.000983241247013,0.00325439940207,18214,18164,False
1015,0,0,607,607,True
1016,0,0,608,608,True
1017,0.000844623602461,0.00286787142977,17726,17756,False
1018,0.00127287500072,0.00419822102413,18833,18790,False
1019,0,0,609,609,True
1020,0.000790551130194,0.00263659073971,17483,17463,False
1021,0.00131342140958,0.00437479373068,18896,18871,False
1022,0,0,610,610,True
1023,0.000817756808829,0.00271493126638,17600,17565,False
1024,0.000430104206316,0.00143122707959,15086,15082,False
1025,0,0,611,611,True
1026,0,0,612,612,True
1027,0.0005836529308,0.0019195091445,16200,16113,False
1028,0,0,613,613,True
1029,0.00102036527824,0.00344107928686,18305,18319,False
1030,0,0,614,614,True
1031,0,0,615,615,True
1032,0.000583079876378,0.00189414259512,16195,16042,False
1033,0,0,616,616,True
1034,0,0,617,617,True
1035,0.000577615108341,0.00196478515863,16148,16238,False
1036,0.000127034989418,0.000425503181759,12995,12991,False
1037,0,0,618,618,True
1038,0.000169281571289,0.000581362051889,13413,13460,False
1039,0,0,619,619,True
1040,0,0,620,620,True
1041,0.000113416193926,0.000352017494151,12844,12729,False
1042,0.000261185690761,0.000844509573653,14090,14014,False
1043,0,0,621,621,True
1044,0,0,622,622,True
1045,0,0,623,623,True
1046,1.41926066135e-05,4.36473783338e-05,11786,11785,False
1047,0,0,624,624,True
1048,0,0,625,625,True
1049,0.0011151812505,0.00373929762281,18534,18528,False
1050,0.000145557845826,0.000553769466933,13189,13369,False
1051,0.000687722058501,0.00240508443676,16925,17091,False
1052,0.000748564838432,0.00249489280395,17276,17245,False
1053,0.000124224941828,0.000437430280726,12969,13028,False
1054,0.00201780674979,0.00659944815561,19625,19588,False
1055,0,0,626,626,True
1056,0,0,627,627,True
1057,0,0,628,628,True
1058,0,0,629,629,True
1059,0,0,630,630,True
1060,0.000254149257671,0.000892570242286,14047,14119,False
1061,0,0,631,631,True
1062,0.000216249391087,0.000705686397851,13785,13729,False
1063,0,0,632,632,True
1064,0,0,633,633,True
1065,0,0,634,634,True
1066,0,0,635,635,True
1067,0.000406649400247,0.00144645373803,14943,15113,False
1068,0,0,636,636,True
1069,0,0,637,637,True
1070,0,0,638,638,True
1071,0,0,639,639,True
1072,0.00146916124504,0.00492154061794,19130,19120,False
1073,0.000161376534379,0.000506152107846,13341,13230,False
1074,0.000672697089612,0.00219424976967,16843,16710,False
1075,0,0,640,640,True
1076,0,0,641,641,True
1077,0,0,642,642,True
1078,0,0,643,643,True
1079,6.25111060799e-05,0.000215454041609,12223,12251,False
1080,0.000266472663498,0.000880917243194,14124,14097,False
1081,0.000348205270711,0.0011741562048,14591,14611,False
1082,0.00274652568623,0.00917207542807,19833,19830,False
1083,0,0,644,644,True
1084,0,0,645,645,True
1085,0.000722449563909,0.00242307945155,17127,17129,False
1086,0,0,646,646,True
1087,0,0,647,647,True
1088,0.0001269083441,0.000443895522039,12992,13050,False
1089,0,0,648,648,True
1090,0,0,649,649,True
1091,0.000168503655004,0.000546988507267,13405,13347,False
1092,0,0,650,650,True
1093,0,0,651,651,True
1094,0,0,652,652,True
1095,0.000261098699411,0.000908322341274,14088,14145,False
1096,0.000556717510335,0.00188124761917,15974,16016,False
1097,0,0,653,653,True
1098,0,0,654,654,True
1099,0.000136243776069,0.000486681354232,13097,13185,False
1100,0,0,655,655,True
1101,0,0,656,656,True
1102,0.000828514690511,0.00280384882353,17660,17668,False
1103,0.000160798401339,0.000551791978069,13336,13365,False
1104,0,0,657,657,True
1105,0,0,658,658,True
1106,0,0,659,659,True
1107,0,0,660,660,True
1108,0.000131138935103,0.000459412694909,13034,13097,False
1109,0.00051855656784,0.00174427044112,15687,15702,False
1110,0,0,661,661,True
1111,0,0,662,662,True
1112,0,0,663,663,True
1113,0.000244168651989,0.000862225075252,13971,14061,False
1114,0,0,664,664,True
1115,7.19896779628e-05,0.000233642684179,12345,12329,False
1116,0.000213191553485,0.000675290473737,13763,13667,False
1117,0,0,665,665,True
1118,0,0,666,666,True
1119,0.00216250307858,0.00713264802471,19704,19688,False
1120,0.000864297209773,0.0028388267383,17801,17715,False
1121,0,0,667,667,True
1122,0,0,668,668,True
1123,0,0,669,669,True
1124,0.00185777409934,0.00616014935076,19509,19488,False
1125,0,0,670,670,True
1126,0,0,671,671,True
1127,0,0,672,672,True
1128,0.000379561301088,0.00124702113681,14771,14728,False
1129,0.00118211610243,0.00404142029583,18666,18698,False
1130,0.00180463388097,0.00596364494413,19464,19434,False
1131,0,0,673,673,True
1132,0.00119424203876,0.00402068905532,18686,18683,False
1133,0.000569009454921,0.00198208517395,16071,16277,False
1134,0,0,674,674,True
1135,0,0,675,675,True
1136,0,0,676,676,True
1137,0,0,677,677,True
1138,0.00113904674072,0.00382105703466,18579,18580,False
1139,0.00176627130713,0.00596801564097,19430,19436,False
1140,0,0,678,678,True
1141,0,0,679,679,True
1142,0,0,680,680,True
1143,0,0,681,681,True
1144,0,0,682,682,True
1145,0.00180119741708,0.00593824731186,19462,19421,False
1146,0.00111768383067,0.003695119638,18542,18503,False
1147,0,0,683,683,True
1148,0,0,684,684,True
1149,0.000958246702794,0.00334666948766,18126,18248,False
1150,0,0,685,685,True
1151,0,0,686,686,True
1152,0.000536034465767,0.00168157753069,15822,15559,False
1153,0,0,687,687,True
1154,0,0,688,688,True
1155,0,0,689,689,True
1156,0.000443815428298,0.00144706410356,15184,15114,False
1157,0,0,690,690,True
1158,0,0,691,691,True
1159,0.00170557724778,0.00568131310865,19366,19342,False
1160,0,0,692,692,True
1161,0,0,693,693,True
1162,0.00035044742981,0.00118962861598,14605,14639,False
1163,0,0,694,694,True
1164,0,0,695,695,True
1165,0,0,696,696,True
1166,0,0,697,697,True
1167,0.000706576451194,0.00225043063983,17026,16821,False
1168,0.000222229049541,0.000754321750719,13822,13825,False
1169,0.00151575286873,0.00511790439487,19192,19186,False
1170,0.00113587174565,0.00383122521453,18572,18587,False
1171,0,0,698,698,True
1172,0.000232073653024,0.000746214296669,13893,13812,False
1173,0.00075262109749,0.00257838517427,17299,17377,False
1174,0,0,699,699,True
1175,0,0,700,700,True
1176,0,0,701,701,True
1177,0,0,702,702,True
1178,0,0,703,703,True
1179,0,0,704,704,True
1180,0,0,705,705,True
1181,0.00154558790382,0.0054004820995,19220,19273,False
1182,0,0,706,706,True
1183,0,0,707,707,True
1184,0,0,708,708,True
1185,0.000268653064268,0.00100157561246,14134,14308,False
1186,0,0,709,709,True
1187,0,0,710,710,True
1188,0.000288645154797,0.000953851384111,14257,14230,False
1189,0,0,711,711,True
1190,0,0,712,712,True
1191,0,0,713,713,True
1192,6.83112302795e-05,0.000224651535973,12306,12291,False
1193,0.000508138386067,0.00172833830584,15613,15658,False
1194,0,0,714,714,True
1195,0.000159177303431,0.000532326637767,13320,13305,False
1196,0,0,715,715,True
1197,0.000458507682197,0.00153345661238,15272,15281,False
1198,0,0,716,716,True
1199,0,0,717,717,True
1200,0,0,718,718,True
1201,0,0,719,719,True
1202,0,0,720,720,True
1203,0,0,721,721,True
1204,0.000463025906356,0.00155469693709,15296,15323,False
1205,0,0,722,722,True
1206,0,0,723,723,True
1207,0,0,724,724,True
1208,0,0,725,725,True
1209,0.000433293316746,0.00146923959255,15105,15164,False
1210,0,0,726,726,True
1211,1.9788123609e-05,7.51236220822e-05,11797,11806,False
1212,0,0,727,727,True
1213,0,0,728,728,True
1214,0.000522266258486,0.00167516979855,15717,15545,False
1215,0.000128180196043,0.000439261697466,13005,13033,False
1216,0.000156552443514,0.000514028244652,13298,13247,False
1217,0,0,729,729,True
1218,0,0,730,730,True
1219,0,0,731,731,True
1220,0.000636136042885,0.00220981216989,16601,16748,False
1221,0.0010120770894,0.00350736710243,18277,18368,False
1222,0,0,732,732,True
1223,0,0,733,733,True
1224,0,0,734,734,True
1225,0,0,735,735,True
1226,0.000920487858821,0.00312905129977,18001,18050,False
1227,0.00217427033931,0.00725327804685,19708,19705,False
1228,0.000185492521268,0.00057336332975,13562,13430,False
1229,0.00114887265954,0.00378070655279,18604,18560,False
1230,0.000550830736756,0.00191463320516,15924,16098,False
1231,0,0,736,736,True
1232,0,0,737,737,True
1233,0,0,738,738,True
1234,0,0,739,739,True
1235,0.00239439378493,0.00810155458748,19777,19779,False
1236,0,0,740,740,True
1237,0,0,741,741,True
1238,0.000848904950544,0.00297701498494,17745,17877,False
1239,0.000109646229248,0.000366541673429,12788,12794,False
1240,0,0,742,742,True
1241,0,0,743,743,True
1242,0.000813270686194,0.00267945369706,17578,17523,False
1243,0.0017811342841,0.00594577146694,19447,19424,False
1244,0,0,744,744,True
1245,0.000650828995276,0.00234242435545,16703,16984,False
1246,0.00200305157341,0.00667754840106,19612,19604,False
1247,0.00011321221973,0.000380580109777,12841,12854,False
1248,0.000610795803368,0.00215453514829,16409,16637,False
1249,0.000459922797745,0.00152680533938,15276,15264,False
1250,0,0,745,745,True
1251,0.000891450268682,0.00321245077066,17906,18127,False
1252,0.000418722862378,0.00151185819414,15022,15240,False
1253,0.0014387461124,0.00473026512191,19086,19031,False
1254,0.00222334475257,0.00746452854946,19727,19727,False
1255,0,0,746,746,True
1256,0.000931124493945,0.00314181949943,18039,18066,False
1257,0,0,747,747,True
1258,0,0,748,748,True
1259,0,0,749,749,True
1260,0,0,750,750,True
1261,0.000899254402611,0.00293456576765,17929,17831,False
1262,0,0,751,751,True
1263,0,0,752,752,True
1264,0.000533635495231,0.0017724421341,15803,15773,False
