feature_index_zero_based,gxi_mean_absolute,ig_mean_absolute,gxi_rank_ascending,ig_rank_ascending,common_structural_zero
475,2.49687473115e-05,3.51221824531e-05,2008,1596,False
476,1.75607710844e-05,2.12169907172e-05,187,12,False
477,2.48841806751e-05,3.53603682015e-05,1995,1624,False
478,3.49513029505e-05,5.77061146032e-05,2895,2867,False
479,1.54771933012e-05,2.42376736423e-05,11,153,False
480,2.10842135857e-05,3.36495395459e-05,1157,1417,False
481,2.20670553972e-05,3.44947366102e-05,1410,1525,False
482,1.89820020751e-05,3.37453784596e-05,521,1431,False
483,1.95140564756e-05,2.64699683612e-05,669,508,False
484,2.86724171019e-05,4.07875049859e-05,2560,2374,False
485,2.28777353186e-05,3.05914545606e-05,1615,1058,False
486,2.74995509244e-05,4.3305914005e-05,2419,2639,False
487,2.6110366889e-05,4.15091890318e-05,2186,2461,False
488,2.28326243814e-05,3.73519033019e-05,1604,1855,False
489,1.88535304915e-05,2.46118488576e-05,482,209,False
490,2.95751397061e-05,4.30260224675e-05,2632,2621,False
491,1.92451061594e-05,2.43577924266e-05,595,176,False
492,2.64265945589e-05,3.85613057006e-05,2240,2025,False
493,4.06484978157e-05,6.72157621011e-05,2996,2994,False
494,1.93320138351e-05,2.9558852475e-05,619,937,False
495,2.40263216256e-05,3.60831254511e-05,1844,1701,False
496,2.320468775e-05,3.62501850759e-05,1698,1728,False
497,1.9967679691e-05,3.53995492333e-05,819,1628,False
498,1.98312627617e-05,2.8129446946e-05,784,766,False
499,2.65213438979e-05,3.74355513486e-05,2252,1874,False
500,2.10237685678e-05,2.71289227385e-05,1141,635,False
501,2.39927885559e-05,3.91184512409e-05,1841,2112,False
502,2.43395552388e-05,3.77218275389e-05,1894,1912,False
503,2.32745096582e-05,3.60526646546e-05,1705,1698,False
504,1.84530017577e-05,2.50558787229e-05,371,275,False
505,2.52322115557e-05,3.75379313482e-05,2050,1887,False
506,1.89000493265e-05,2.48370470217e-05,498,237,False
507,2.68591938948e-05,4.17099217884e-05,2309,2486,False
508,3.27607995132e-05,6.00926105108e-05,2815,2917,False
509,1.8353910491e-05,2.75125803455e-05,339,692,False
510,1.89176062122e-05,3.05922949337e-05,502,1059,False
511,2.22160815611e-05,3.33650459652e-05,1449,1379,False
512,2.06577133213e-05,3.59612567991e-05,1026,1690,False
513,1.87214682228e-05,2.54725564446e-05,447,339,False
514,3.13505661325e-05,4.40739859187e-05,2752,2690,False
515,2.13152889046e-05,2.88352712232e-05,1227,860,False
516,2.41199850279e-05,3.84008053516e-05,1866,2002,False
517,2.36535070144e-05,3.78439035558e-05,1776,1929,False
518,2.00901304197e-05,3.4779895941e-05,858,1559,False
519,1.96618257178e-05,2.5402276151e-05,719,329,False
520,3.11684270855e-05,4.40231924586e-05,2744,2688,False
521,1.80711613211e-05,2.3422686354e-05,284,87,False
522,2.41298948822e-05,3.58462275472e-05,1867,1678,False
523,4.07191182603e-05,6.58365606796e-05,2997,2985,False
524,1.79212911462e-05,2.68647509074e-05,246,590,False
525,1.74366268766e-05,2.58324380411e-05,164,391,False
526,1.9000723114e-05,2.80467229459e-05,526,760,False
527,1.70535986399e-05,2.80771073449e-05,114,763,False
528,1.88478152268e-05,2.55658560491e-05,480,347,False
529,3.15641264024e-05,4.2514911911e-05,2762,2580,False
530,2.20854235522e-05,2.90076950478e-05,1416,870,False
531,2.76566497632e-05,4.16653492721e-05,2438,2480,False
532,2.48587239184e-05,3.83704682463e-05,1992,1994,False
533,2.64497375611e-05,4.21069271397e-05,2244,2529,False
534,2.15403579205e-05,2.69830215984e-05,1274,611,False
535,2.46930267167e-05,3.5183991713e-05,1962,1606,False
536,1.95216925931e-05,2.50118046097e-05,672,266,False
537,2.33891405514e-05,3.40600272466e-05,1724,1468,False
538,3.71783462469e-05,6.06085450272e-05,2948,2927,False
539,1.88637259271e-05,2.73798686976e-05,486,666,False
540,2.0908903025e-05,3.10365576297e-05,1109,1119,False
541,2.10968082683e-05,3.12616175506e-05,1163,1143,False
542,1.8782542611e-05,3.20046601701e-05,461,1228,False
543,1.79431390279e-05,2.39985129156e-05,255,131,False
544,2.44441253017e-05,3.52852330252e-05,1919,1613,False
545,2.14987558138e-05,2.96200378216e-05,1260,947,False
546,2.62295579887e-05,4.20888245571e-05,2210,2527,False
547,2.54285077972e-05,3.93549271394e-05,2079,2143,False
548,1.98877351067e-05,3.30179173034e-05,801,1338,False
549,2.44826496782e-05,3.07583031827e-05,1928,1083,False
550,2.69345964625e-05,3.84213562938e-05,2317,2008,False
551,1.93437317648e-05,2.42142032221e-05,622,151,False
552,2.66595397989e-05,3.96083232772e-05,2276,2178,False
553,3.71488786186e-05,6.26811815891e-05,2947,2954,False
554,1.67352354765e-05,2.58385443885e-05,69,392,False
555,2.00395970751e-05,3.01102936646e-05,843,996,False
556,2.15538075281e-05,3.11759322358e-05,1278,1135,False
557,1.80562710739e-05,3.0807164876e-05,280,1090,False
558,2.21707086894e-05,2.77902126982e-05,1438,729,False
559,3.00130304822e-05,4.1380928451e-05,2667,2447,False
560,1.96504443011e-05,2.70234068012e-05,714,618,False
561,3.03222150251e-05,4.72761203127e-05,2686,2791,False
562,2.26550564548e-05,3.57809221896e-05,1561,1673,False
563,2.3663356842e-05,3.7747038732e-05,1779,1914,False
564,1.8638696929e-05,2.65470625891e-05,427,520,False
565,3.02171301882e-05,4.15145477746e-05,2680,2462,False
566,2.08908968489e-05,2.65317466983e-05,1104,518,False
567,2.56798120972e-05,3.88069602195e-05,2123,2055,False
568,4.11769542552e-05,7.02868710505e-05,2998,2999,False
569,1.80323695531e-05,2.7852725907e-05,274,739,False
570,2.28211538342e-05,3.39814978361e-05,1600,1458,False
571,2.33496339206e-05,3.67583197658e-05,1716,1794,False
572,1.94936565094e-05,3.36280318152e-05,661,1410,False
573,1.93219402718e-05,2.47484640568e-05,615,228,False
574,2.81542797893e-05,4.01194483857e-05,2491,2271,False
575,2.14917872654e-05,2.86027479888e-05,1258,828,False
576,2.71945191344e-05,4.2660140025e-05,2368,2594,False
577,2.5429915695e-05,3.97917501687e-05,2080,2212,False
578,2.2322341465e-05,3.60599879059e-05,1476,1699,False
579,1.83453048521e-05,2.45969895332e-05,333,207,False
580,2.8896931326e-05,3.84915074392e-05,2579,2018,False
581,2.2961959985e-05,2.90501429845e-05,1638,878,False
582,2.4810558898e-05,3.69933914044e-05,1985,1816,False
583,3.56687014573e-05,5.83893670409e-05,2916,2881,False
584,1.7017879145e-05,2.6059395168e-05,110,427,False
585,2.05149863177e-05,3.05449466396e-05,990,1051,False
586,2.20721922233e-05,3.16965197271e-05,1412,1194,False
587,2.16169119085e-05,3.72043505195e-05,1296,1841,False
588,1.87500190805e-05,2.53136549873e-05,452,314,False
589,3.0217861422e-05,4.26435799454e-05,2681,2592,False
590,1.98277557502e-05,2.67044379143e-05,783,551,False
591,2.63923793682e-05,4.19905809395e-05,2235,2518,False
592,2.34737253777e-05,3.8309575757e-05,1737,1983,False
593,2.52430472756e-05,4.00930621254e-05,2053,2268,False
594,2.06647837331e-05,2.83965673589e-05,1029,805,False
595,2.95473219012e-05,4.24743011536e-05,2628,2575,False
596,2.03952185984e-05,2.67842733592e-05,952,564,False
597,2.23603583436e-05,3.27884808939e-05,1490,1311,False
598,3.57079115929e-05,6.15447352175e-05,2917,2938,False
599,1.73438784259e-05,2.63644560619e-05,148,493,False
600,2.15431318793e-05,2.8720818591e-05,1276,846,False
601,2.01624661713e-05,2.90108237095e-05,893,872,False
602,1.88610265468e-05,3.05436260533e-05,485,1050,False
603,1.85071148735e-05,2.25045332627e-05,387,38,False
604,2.75721886283e-05,3.65745145245e-05,2427,1763,False
605,2.05488267966e-05,2.69311913144e-05,997,607,False
606,2.38857955992e-05,3.64337211067e-05,1820,1749,False
607,2.53546841122e-05,4.21512595494e-05,2070,2540,False
608,2.26010506594e-05,3.41951817973e-05,1551,1493,False
609,2.34747985814e-05,2.85819987766e-05,1738,825,False
610,2.77391191048e-05,3.84092163586e-05,2444,2005,False
611,1.79616181413e-05,2.08274905162e-05,259,9,False
612,2.61353234237e-05,3.82559992431e-05,2194,1973,False
613,3.64469633496e-05,5.90270465182e-05,2936,2901,False
614,1.51258000187e-05,2.22966955334e-05,9,28,False
615,2.27492291742e-05,3.25384462485e-05,1580,1286,False
616,2.23048264161e-05,3.10748000629e-05,1469,1125,False
617,1.98782818188e-05,3.28668538714e-05,799,1322,False
618,2.13299117604e-05,2.84081597783e-05,1230,807,False
619,3.21421612171e-05,4.42975870101e-05,2788,2711,False
620,1.71300143847e-05,2.37670647039e-05,124,110,False
621,2.71008884738e-05,4.04177771998e-05,2346,2315,False
622,2.73598161584e-05,4.12681038142e-05,2400,2435,False
623,2.60351698671e-05,4.2496540118e-05,2176,2578,False
624,1.89230668184e-05,2.58402815234e-05,504,393,False
625,3.18288366543e-05,4.3633448513e-05,2776,2663,False
626,1.99560690817e-05,2.37151234614e-05,816,107,False
627,2.57747524302e-05,3.53838840965e-05,2139,1625,False
628,3.35590266332e-05,5.29395438207e-05,2853,2808,False
629,1.83483298315e-05,2.68518160738e-05,335,587,False
630,2.3062544642e-05,3.50147529389e-05,1661,1581,False
631,2.24046489166e-05,3.54361982318e-05,1503,1634,False
632,1.93637079065e-05,3.19041901093e-05,625,1214,False
633,1.75481454789e-05,2.27823420573e-05,184,51,False
634,3.32986710418e-05,4.45824189228e-05,2842,2725,False
635,2.24750638154e-05,3.00832889479e-05,1517,994,False
636,2.51564324572e-05,4.02139885409e-05,2037,2283,False
637,2.36814412347e-05,3.84450504498e-05,1784,2012,False
638,2.40620192926e-05,3.99195268983e-05,1854,2235,False
639,2.50776174653e-05,3.11677904392e-05,2026,1134,False
640,2.84027573798e-05,3.86452520615e-05,2527,2033,False
641,1.85886347026e-05,2.40892859438e-05,409,141,False
642,2.58088730334e-05,3.47150999005e-05,2145,1548,False
643,3.41016384482e-05,5.79401421419e-05,2868,2872,False
644,1.79800226761e-05,2.61371151282e-05,263,440,False
645,2.24611594604e-05,3.28111818817e-05,1512,1315,False
646,2.00175636564e-05,2.96927300951e-05,833,955,False
647,1.55256184371e-05,2.76997889159e-05,13,714,False
648,1.88029916899e-05,2.44042639679e-05,469,186,False
649,3.16548139381e-05,4.32142951468e-05,2766,2634,False
650,1.95662032638e-05,2.75944275927e-05,684,705,False
651,2.91340711556e-05,4.48528189736e-05,2597,2735,False
652,2.57267784036e-05,3.82054240617e-05,2134,1962,False
653,2.55219983956e-05,3.97142830479e-05,2098,2195,False
654,1.94192580238e-05,2.54937585851e-05,640,341,False
655,2.75737038464e-05,3.85663624911e-05,2428,2026,False
656,2.39709625021e-05,2.97386541206e-05,1835,959,False
657,2.74108406302e-05,4.05802311434e-05,2410,2345,False
658,3.64309416909e-05,5.85197194596e-05,2935,2886,False
659,2.07533139474e-05,2.98955401377e-05,1056,973,False
660,1.77200090548e-05,2.6694535336e-05,210,550,False
661,2.13800703932e-05,3.09792594635e-05,1239,1112,False
662,1.72867748915e-05,3.01017989841e-05,143,995,False
663,2.0132651116e-05,2.82143610093e-05,877,778,False
664,2.71025091934e-05,3.81734935218e-05,2347,1958,False
665,2.25429830607e-05,2.94269175356e-05,1540,927,False
666,2.83866720565e-05,4.38932256657e-05,2526,2682,False
667,2.58553263848e-05,4.15852191509e-05,2153,2470,False
668,2.0467730792e-05,3.67151042155e-05,975,1786,False
669,1.86750639841e-05,2.45956598519e-05,438,206,False
670,3.05132707581e-05,4.18635318056e-05,2707,2510,False
671,1.91260533029e-05,2.52960599028e-05,557,309,False
672,2.65845483227e-05,4.04951824748e-05,2264,2330,False
673,3.3694832382e-05,5.6874974689e-05,2857,2851,False
674,1.88859921764e-05,2.60855777015e-05,494,432,False
675,1.99264231924e-05,3.01661566482e-05,809,1002,False
676,2.08616620512e-05,2.92604945571e-05,1095,909,False
677,1.69733830262e-05,2.94600122288e-05,99,931,False
678,2.17139586312e-05,2.97918413708e-05,1327,963,False
679,2.93641096505e-05,4.23330930062e-05,2616,2560,False
680,2.02151331905e-05,2.83159752144e-05,907,792,False
681,2.87571201625e-05,4.39345567429e-05,2568,2685,False
682,2.44211023528e-05,3.99857999582e-05,1910,2248,False
683,2.73023288173e-05,4.17160299548e-05,2395,2489,False
684,2.24025570787e-05,2.87717284664e-05,1502,852,False
685,2.55340783042e-05,3.66375315934e-05,2100,1774,False
686,2.12063714571e-05,2.90158714051e-05,1190,873,False
687,2.59054577327e-05,3.82915313821e-05,2160,1981,False
688,3.99575001211e-05,6.70029839966e-05,2995,2992,False
689,1.97056415345e-05,3.0233310099e-05,729,1010,False
690,2.10161088035e-05,3.15652068821e-05,1137,1172,False
691,1.99376554519e-05,2.96133712254e-05,812,945,False
692,2.00595968636e-05,3.38279387506e-05,850,1440,False
693,1.83437932719e-05,2.51319379458e-05,332,288,False
694,2.97866099572e-05,4.09719395975e-05,2649,2389,False
695,1.91320687009e-05,2.81052034552e-05,559,764,False
696,2.63237088802e-05,4.33184395661e-05,2224,2640,False
697,2.07540815609e-05,3.53010873368e-05,1058,1618,False
698,2.11806091102e-05,3.4071636037e-05,1186,1469,False
699,1.97599129024e-05,2.68107996817e-05,754,573,False
700,3.10749164782e-05,4.53802167613e-05,2740,2752,False
701,2.01690763788e-05,2.60689048446e-05,897,431,False
702,2.36174819293e-05,3.43941392202e-05,1768,1515,False
703,3.45063454006e-05,5.96100071562e-05,2880,2912,False
704,1.5050645743e-05,2.32235324802e-05,8,75,False
705,1.94474268937e-05,3.06869296764e-05,646,1070,False
706,2.18314835365e-05,3.35016411555e-05,1348,1395,False
707,2.01305447263e-05,3.32916170009e-05,874,1368,False
708,1.79341241164e-05,2.5386139896e-05,253,324,False
709,2.70763484878e-05,4.01575816795e-05,2342,2278,False
710,2.23544284381e-05,3.18023121508e-05,1486,1204,False
711,2.95930367429e-05,4.57057831227e-05,2634,2761,False
712,2.53221896855e-05,4.33699133282e-05,2066,2644,False
713,2.01400016522e-05,3.45713997376e-05,880,1536,False
714,1.9113165763e-05,2.58584041148e-05,553,395,False
715,2.56169987551e-05,3.86807987525e-05,2116,2039,False
716,1.92088009499e-05,2.50836292253e-05,584,281,False
717,2.63105030172e-05,3.94845083065e-05,2221,2167,False
718,3.50807931682e-05,6.08450282016e-05,2897,2931,False
719,1.70969778992e-05,2.61000186583e-05,121,435,False
720,2.00051963475e-05,3.05764042423e-05,832,1055,False
721,2.22417129407e-05,3.54889816663e-05,1458,1639,False
722,1.87594851013e-05,3.16274963552e-05,455,1181,False
723,1.94924559764e-05,2.50488956226e-05,660,273,False
724,3.05629328068e-05,4.47565362265e-05,2710,2732,False
725,2.12142258533e-05,2.79490814137e-05,1192,749,False
726,2.55793747783e-05,4.2439376557e-05,2108,2571,False
727,1.95703341888e-05,3.42660314345e-05,689,1498,False
728,2.4930041036e-05,3.9200658648e-05,2001,2125,False
729,2.0937221052e-05,2.61964960373e-05,1118,455,False
730,2.61669756583e-05,3.65662235708e-05,2199,1762,False
731,2.20766487473e-05,2.7454294468e-05,1413,675,False
732,2.80263593595e-05,4.18364907091e-05,2476,2507,False
733,3.45804764947e-05,5.8311419707e-05,2883,2879,False
734,1.7122925783e-05,2.62335961452e-05,123,461,False
735,2.14089559449e-05,3.49068759533e-05,1242,1573,False
736,2.37392596318e-05,3.6731154978e-05,1794,1789,False
737,2.23950373766e-05,3.93409354729e-05,1501,2141,False
738,2.08354995266e-05,2.57020237768e-05,1085,375,False
739,2.75429938483e-05,3.88078042306e-05,2425,2056,False
740,2.11490769289e-05,2.98287468468e-05,1173,967,False
741,2.71802673524e-05,4.58179711131e-05,2365,2765,False
742,2.08456895052e-05,3.32585805154e-05,1092,1363,False
743,1.97467907128e-05,3.4046741348e-05,746,1465,False
744,1.62791511684e-05,2.24335708481e-05,35,35,False
745,2.92057320621e-05,3.88629559893e-05,2604,2065,False
746,2.04042371479e-05,2.63586334768e-05,957,492,False
747,2.51809742622e-05,3.77865144401e-05,2041,1922,False
748,3.47504064848e-05,6.07371694059e-05,2888,2930,False
749,1.99792120839e-05,2.95725130854e-05,824,939,False
750,2.04794832825e-05,3.02187272609e-05,980,1007,False
751,2.15105974348e-05,3.20188046317e-05,1265,1229,False
752,2.20101337618e-05,3.59524165106e-05,1397,1688,False
753,1.6932557628e-05,2.29873876378e-05,94,62,False
754,3.24600659951e-05,4.46292142442e-05,2796,2729,False
755,1.91091130546e-05,2.64552909357e-05,552,502,False
756,2.78617662843e-05,4.37286107626e-05,2458,2670,False
757,2.7491203582e-05,4.21420227212e-05,2417,2537,False
758,2.51060882874e-05,3.9962673327e-05,2029,2240,False
759,1.7855754777e-05,2.56293296843e-05,236,362,False
760,2.73652785836e-05,3.77559481421e-05,2403,1916,False
761,1.95683314814e-05,2.56221228483e-05,686,360,False
762,2.69539032161e-05,3.7859306758e-05,2320,1930,False
763,3.59793484677e-05,5.94272751187e-05,2925,2908,False
764,1.93221221707e-05,3.00794472423e-05,617,993,False
765,2.11664046219e-05,3.18998754665e-05,1182,1213,False
766,2.23525894398e-05,3.13166892738e-05,1484,1148,False
767,2.09388599615e-05,3.50547561538e-05,1120,1587,False
768,1.94345993805e-05,2.42544610956e-05,642,158,False
769,3.05939174723e-05,4.11163164244e-05,2712,2416,False
770,2.28300614253e-05,2.83583631244e-05,1602,798,False
771,2.10072030313e-05,3.16971563734e-05,1136,1195,False
772,2.52279332926e-05,3.82399412047e-05,2049,1971,False
773,2.16113694478e-05,3.30224611389e-05,1294,1340,False
774,1.77644178621e-05,2.17289743887e-05,218,18,False
775,2.26598695008e-05,3.08411836158e-05,1563,1095,False
776,1.48267772602e-05,1.73111875483e-05,5,2,False
777,1.89376933122e-05,2.60160450125e-05,509,418,False
778,3.42699204339e-05,5.52708697796e-05,2873,2828,False
779,1.84440887097e-05,2.63202909991e-05,367,482,False
780,2.12958948396e-05,3.26003100781e-05,1214,1291,False
781,2.14090978261e-05,3.33218049491e-05,1243,1372,False
782,1.85040189535e-05,3.26010995195e-05,385,1292,False
783,1.98528559849e-05,2.66700208158e-05,788,541,False
784,3.09978095174e-05,4.22421617259e-05,2737,2550,False
785,1.9118833734e-05,2.70831515081e-05,554,627,False
786,2.85232799797e-05,4.34314788436e-05,2545,2648,False
787,2.43644863076e-05,3.84031191061e-05,1898,2004,False
788,2.42961232289e-05,3.96855284635e-05,1891,2189,False
789,1.99695241463e-05,2.436887371e-05,821,179,False
790,2.85418755084e-05,3.86789106415e-05,2549,2038,False
791,1.74322303792e-05,2.24308205361e-05,163,34,False
792,2.55908635154e-05,3.66253843822e-05,2112,1771,False
793,3.53586947313e-05,6.12393341726e-05,2903,2933,False
794,1.75138648046e-05,2.51167730312e-05,178,287,False
795,2.19775283767e-05,3.24044922309e-05,1384,1270,False
796,2.04041243705e-05,3.16947953252e-05,956,1193,False
797,1.83900665434e-05,3.16707191814e-05,349,1190,False
798,1.8068094505e-05,2.44679540629e-05,283,194,False
799,3.35991571774e-05,4.6652257879e-05,2855,2781,False
800,1.71580668393e-05,2.56188341154e-05,129,359,False
801,2.54335045611e-05,4.04985366913e-05,2081,2332,False
802,2.33336231759e-05,3.63520957762e-05,1709,1741,False
803,2.7167450753e-05,4.10767170251e-05,2361,2410,False
804,2.02444789466e-05,2.54641872743e-05,914,336,False
805,3.13538585033e-05,4.45903024229e-05,2754,2726,False
806,2.13013663597e-05,2.92231507046e-05,1219,903,False
807,2.92814402201e-05,4.42399905296e-05,2613,2704,False
808,3.55279480573e-05,5.9668909671e-05,2908,2913,False
809,1.78184745891e-05,2.64748923655e-05,229,509,False
810,2.0027082428e-05,3.05070916511e-05,839,1047,False
811,2.28961016546e-05,3.4478118323e-05,1622,1521,False
812,2.16691059904e-05,3.67663051293e-05,1314,1795,False
813,1.88257326954e-05,2.54394071817e-05,475,333,False
814,3.16862024192e-05,4.25710823038e-05,2768,2583,False
815,1.94267176994e-05,2.60363576672e-05,641,422,False
816,2.38852517214e-05,3.91173743992e-05,1819,2111,False
817,2.43878748734e-05,3.97354597226e-05,1904,2198,False
818,2.20042093133e-05,3.57102398993e-05,1393,1666,False
819,2.05131436815e-05,2.78397656075e-05,988,736,False
820,2.96040707326e-05,4.22537668783e-05,2636,2552,False
821,1.72494219441e-05,2.28666485782e-05,141,55,False
822,2.45413775701e-05,3.60658195859e-05,1941,1700,False
823,3.396538159e-05,5.92138239881e-05,2862,2906,False
824,1.69769664353e-05,2.51034689427e-05,101,285,False
825,2.22596208914e-05,3.36381526722e-05,1463,1414,False
826,2.1307670977e-05,3.08964990836e-05,1221,1105,False
827,1.94477015611e-05,3.32939234795e-05,647,1369,False
828,1.7456304704e-05,2.37511412706e-05,167,108,False
829,2.80663389276e-05,4.0744409489e-05,2483,2367,False
830,1.92525094462e-05,2.56862203969e-05,597,372,False
831,2.75056518149e-05,4.37287926616e-05,2422,2671,False
832,2.19504527195e-05,3.63446561096e-05,1380,1738,False
833,2.20071524382e-05,3.43762148987e-05,1396,1511,False
834,2.08174969885e-05,2.81693191937e-05,1080,773,False
835,3.04983823298e-05,4.30011132266e-05,2702,2619,False
836,2.06708773476e-05,2.7444684747e-05,1031,673,False
837,2.62092762568e-05,3.69064509869e-05,2204,1808,False
838,3.95968090743e-05,6.76930212649e-05,2987,2997,False
839,1.97949102585e-05,3.10110808641e-05,769,1116,False
840,2.08153578569e-05,3.10469986289e-05,1079,1121,False
841,2.31354024436e-05,3.34895848937e-05,1677,1393,False
842,1.95593293029e-05,3.16301266139e-05,682,1183,False
843,1.93513315025e-05,2.74965514109e-05,624,688,False
844,3.05115245283e-05,4.30917207268e-05,2705,2625,False
845,1.89479233086e-05,2.67439245363e-05,513,558,False
846,2.58674608631e-05,4.07460356655e-05,2154,2368,False
847,2.55586801359e-05,4.11185174016e-05,2104,2417,False
848,2.30428740906e-05,3.81044046662e-05,1658,1952,False
849,2.12312243093e-05,2.86053837044e-05,1195,829,False
850,2.69567535724e-05,3.94563976442e-05,2323,2159,False
851,1.97753342945e-05,2.62746762019e-05,760,470,False
852,2.51137789746e-05,3.62443934137e-05,2031,1725,False
853,3.97837357013e-05,6.39755526208e-05,2990,2968,False
854,1.79261187441e-05,2.76089358522e-05,249,710,False
855,1.81921750482e-05,2.90079533443e-05,307,871,False
856,1.84883992915e-05,2.69914635282e-05,382,613,False
857,1.65661331266e-05,3.03534470731e-05,56,1024,False
858,1.83542942978e-05,2.37918611674e-05,340,112,False
859,2.85123715003e-05,4.10760112572e-05,2542,2409,False
860,2.32576912822e-05,3.23152708006e-05,1702,1259,False
861,2.82639575744e-05,4.57343121525e-05,2502,2763,False
862,2.37185413425e-05,3.89510496461e-05,1789,2079,False
863,2.5854773412e-05,4.04217971663e-05,2152,2316,False
864,2.06043932849e-05,2.78026218439e-05,1007,731,False
865,2.68779258477e-05,4.02801961172e-05,2311,2295,False
866,1.96496494027e-05,2.79345622403e-05,713,748,False
867,2.5250012186e-05,3.81302197638e-05,2055,1955,False
868,3.97086550947e-05,6.64175895508e-05,2989,2987,False
869,2.23920742428e-05,3.2682721212e-05,1499,1300,False
870,2.15525378735e-05,3.37359779223e-05,1277,1429,False
871,2.52571771853e-05,3.87302497984e-05,2056,2048,False
872,2.07968805626e-05,3.574411312e-05,1072,1670,False
873,1.94479453057e-05,2.53321704804e-05,648,318,False
874,2.812565981e-05,4.04535712732e-05,2487,2322,False
875,2.08093897527e-05,2.75309375866e-05,1074,693,False
876,2.27570963034e-05,3.82121324947e-05,1584,1965,False
877,2.82682376564e-05,4.2296556785e-05,2505,2557,False
878,1.98180150619e-05,3.41032791766e-05,781,1475,False
879,1.9741781216e-05,2.50726698141e-05,742,279,False
880,2.84230827674e-05,4.04698294005e-05,2529,2325,False
881,1.68558926816e-05,2.34123417613e-05,85,85,False
882,2.52387035289e-05,3.75137497031e-05,2051,1881,False
883,3.74087576347e-05,6.23854648438e-05,2955,2950,False
884,1.43966153701e-05,2.32464644796e-05,3,77,False
885,1.92242605408e-05,3.04445638903e-05,589,1039,False
886,2.15177260543e-05,3.70944107999e-05,1268,1827,False
887,2.18466011574e-05,3.6222198105e-05,1352,1722,False
888,2.00656377274e-05,2.68153544312e-05,853,575,False
889,2.90374828182e-05,4.0035280108e-05,2591,2260,False
890,1.77523270395e-05,2.4822575142e-05,214,233,False
891,2.70369237114e-05,4.16768161813e-05,2337,2483,False
892,2.34481631196e-05,3.80368219339e-05,1732,1942,False
893,1.88132198673e-05,3.03505876218e-05,472,1022,False
894,2.02375758818e-05,2.39539222093e-05,912,125,False
895,2.96306279779e-05,4.10664688388e-05,2638,2407,False
896,2.01201437449e-05,2.42939968302e-05,869,165,False
897,2.74172798527e-05,3.83008846256e-05,2411,1982,False
898,3.01617019431e-05,5.14417115483e-05,2676,2805,False
899,1.69406193891e-05,2.58406471403e-05,96,394,False
900,2.03553336178e-05,3.08310482069e-05,940,1093,False
901,2.56206039921e-05,3.68748551409e-05,2117,1806,False
902,1.95283682842e-05,3.58916549885e-05,674,1682,False
903,2.0056773792e-05,2.60512351815e-05,848,426,False
904,3.04419845634e-05,4.13557681895e-05,2692,2442,False
905,1.95314387383e-05,2.75394249911e-05,675,695,False
906,2.67135183094e-05,4.22079028795e-05,2281,2546,False
907,2.42481892201e-05,3.98303927795e-05,1878,2221,False
908,2.07624470931e-05,3.33393509209e-05,1061,1374,False
909,2.14328938455e-05,2.93933608191e-05,1249,921,False
910,2.75024995062e-05,3.98329793825e-05,2420,2224,False
911,2.16747957893e-05,2.81635184365e-05,1316,770,False
912,2.77806557278e-05,4.22304328822e-05,2448,2548,False
913,3.29514477926e-05,5.72896278754e-05,2826,2861,False
914,1.88114827324e-05,2.88676728815e-05,471,862,False
915,1.82918156497e-05,2.76030477835e-05,324,707,False
916,1.96579167095e-05,3.03513679683e-05,716,1023,False
917,1.95140510186e-05,3.23311141983e-05,668,1261,False
918,1.81371397048e-05,2.3405524189e-05,297,83,False
919,3.22424457408e-05,4.60002083855e-05,2792,2772,False
920,2.22687540372e-05,3.00395222439e-05,1464,990,False
921,2.66062579612e-05,4.19363313995e-05,2271,2513,False
922,2.27728833124e-05,3.73552393285e-05,1587,1856,False
923,2.39184282691e-05,3.97581679863e-05,1826,2203,False
924,1.97750341613e-05,2.6917341529e-05,758,601,False
925,2.7049529308e-05,3.94201779272e-05,2339,2154,False
926,2.10785274248e-05,2.66632105195e-05,1154,540,False
927,2.5203662517e-05,3.69252484234e-05,2045,1812,False
928,3.25212531607e-05,5.78778854106e-05,2803,2870,False
929,1.81051545951e-05,2.74917128991e-05,292,685,False
930,2.25127550948e-05,3.53210525645e-05,1530,1620,False
931,2.31467201957e-05,3.57060234819e-05,1683,1663,False
932,1.6440933905e-05,2.8740383641e-05,44,848,False
933,1.9264913135e-05,2.63207566604e-05,600,483,False
934,2.86713402602e-05,4.18859672209e-05,2559,2511,False
935,2.35153966059e-05,3.08580092678e-05,1747,1100,False
936,2.61296918325e-05,4.29405008617e-05,2191,2615,False
937,2.29434426728e-05,3.83511614928e-05,1634,1989,False
938,2.3579585104e-05,3.5698969441e-05,1757,1661,False
939,2.29742399824e-05,3.06169240503e-05,1643,1063,False
940,2.84048419417e-05,4.07841253036e-05,2528,2373,False
941,1.85856933967e-05,2.44583698077e-05,408,193,False
942,2.59158405242e-05,3.88830194424e-05,2162,2069,False
943,3.55215270247e-05,6.13124793745e-05,2907,2935,False
944,1.76496178028e-05,2.65512408077e-05,198,521,False
945,2.23847728194e-05,3.40945480275e-05,1497,1472,False
946,2.23151037062e-05,3.34597680194e-05,1473,1387,False
947,2.02504888875e-05,3.40421320288e-05,917,1463,False
948,1.95851862372e-05,2.41986290348e-05,691,150,False
949,2.92004988296e-05,4.01616671297e-05,2603,2279,False
950,1.78429836524e-05,2.50065349974e-05,233,265,False
